StudentID,firstname,Median wage public,Median wage Private
5243,Aubrie,9985,20500
5244,Michaelina,7616,20943
5245,Helena,6475,13018
5246,Ginnie,8194,17696
5247,Carmencita,11974,20972
5248,Gloria,6928,20736
5249,Demetris,11720,13019
5250,Lorne,8043,20856
5251,Mellicent,11525,21983
5252,Bobinette,11761,10096
5253,Tobe,9683,11324
5254,Tilly,12457,17990
5255,Mara,6676,14217
5256,Averyl,11590,14853
5257,Sandie,14680,14820
5258,Sheree,12684,13085
5259,Hettie,13523,21001
5260,Amelia,11322,13719
5261,Kore,6555,19949
5262,Madelle,13514,15944
5263,Kenna,14812,15770
5264,Aigneis,14473,13974
5265,Hermione,12067,12261
5266,Roseline,11515,17939
5267,Sarette,9148,12156
5268,Mady,7825,14533
5269,Beverley,8036,18237
5270,Raina,9542,12456
5271,Abbie,13874,12154
5272,Theodora,6334,18873
5273,Celene,8116,12017
5274,Marleah,6852,18873
5275,Dale,13655,10010
5276,Shell,11763,20996
5277,Jany,13871,21000
5278,Joleen,7847,10529
5279,Giustina,12767,17941
5280,Alexine,14281,10944
5281,Monika,7166,21424
5282,Annora,6641,19656
5283,Leona,8076,10159
5284,Maud,13395,21908
5285,Bernardine,9887,10370
5286,Kathi,8463,18334
5287,Jennica,13865,14562
5288,Felice,8237,20508
5289,Joy,10307,19278
5290,Silvana,13081,10174
5291,Mahalia,6010,16055
5292,Gilda,9296,19459
5293,Olwen,9302,15738
5294,Philis,9711,14541
5295,Viki,11214,19781
5296,Winny,12861,13845
5297,Vevay,12336,16681
5298,Jordan,10700,11955
5299,Minda,9070,17114
5300,Roberta,7274,11533
5301,Tressa,12179,12407
5302,Genevra,9123,14851
5303,Estell,12260,15761
5304,Kellen,9746,11204
5305,Adriana,7763,16898
5306,Suzette,12562,19382
5307,Gerrie,12165,14178
5308,Odessa,10900,16894
5309,Annice,9981,19545
5310,Phylis,8483,20845
5311,Meriel,12300,16622
5312,Marnia,8029,12137
5313,Tamqrah,10228,17839
5314,Oralee,9310,10100
5315,Jany,9919,10076
5316,Paulita,11304,13621
5317,Verla,11825,21477
5318,Celene,12533,12090
5319,Deane,10910,14381
5320,Shirlee,13217,16697
5321,Madalyn,11975,18117
5322,Laurene,10437,11708
5323,Ira,9018,18843
5324,Magdalena,8908,17609
5325,Jenda,12891,12975
5326,Sandie,7823,17992
5327,Sharai,7126,13990
5328,Anthia,6891,13427
5329,Dorthy,14939,12080
5330,Meg,8340,11852
5331,Almeta,13195,19604
5332,Tressa,7239,12472
5333,Feliza,7045,14238
5334,Vanessa,12775,18274
5335,Gui,6282,20092
5336,Christal,9596,19067
5337,Adriana,11923,20155
5338,Randa,7808,15341
5339,Alexine,12039,18647
5340,Sarette,10700,10370
5341,Brianna,11156,16691
5342,Paule,8889,14340
5343,Mady,13155,13925
5344,Tonia,7015,19018
5345,Alyda,10705,16213
5346,Jessamyn,7599,12198
5347,Daryl,7906,20247
5348,Shirlee,10943,10146
5349,Adele,13895,14444
5350,Celestyna,6504,17221
5351,Abbie,13509,10099
5352,Meghann,8034,19557
5353,Almeta,8000,14955
5354,Lucy,11035,16984
5355,Jan,13013,20209
5356,Cassondra,10706,12704
5357,Marguerite,13242,15542
5358,Rivalee,11043,16309
5359,Libbie,10766,19862
5360,Kirbee,13314,14099
5361,Lorie,8886,19816
5362,Katharina,9535,19479
5363,Kirbee,10920,17013
5364,Jackie,7733,15786
5365,Susan,6542,20258
5366,Priscilla,8487,16983
5367,Tarra,13273,12232
5368,Desirae,9887,15291
5369,Modestia,9272,18946
5370,Rivalee,8291,16103
5371,Fayre,14090,13497
5372,Brooks,10440,15708
5373,Darci,11992,18287
5374,Verla,6964,13828
5375,Mureil,8089,21643
5376,Steffane,13475,13731
5377,Thalia,7285,13143
5378,Eadie,14759,15803
5379,Marylou,12799,20985
5380,Paulita,14504,14201
5381,Joceline,11151,16900
5382,Dione,14670,19157
5383,Janis,10473,10511
5384,Roslyn,14480,17594
5385,Elfreda,7354,18609
5386,Kalina,11444,12095
5387,Lacie,8259,15860
5388,Annabela,9719,20004
5389,Linet,10169,10245
5390,Jessamyn,9975,20438
5391,Rosabelle,13892,12300
5392,Brana,9954,18239
5393,Peri,9995,16004
5394,Ana,11625,16200
5395,Concettina,9780,19815
5396,Marnia,10291,17788
5397,Lynnea,14399,20632
5398,Paule,6351,15655
5399,Susette,11321,12617
5400,Mariele,6883,10164
5401,Rayna,13925,16704
5402,Gretal,8244,21016
5403,Glenda,9460,12789
5404,Dari,9465,10565
5405,Nonnah,6709,16155
5406,Frances,7232,12083
5407,Winifred,7608,10983
5408,Sadie,7489,16290
5409,Hyacinthe,11669,14013
5410,Melanie,10494,10818
5411,Nanete,11686,10701
5412,Romona,12700,11051
5413,Jasmina,14773,13977
5414,Betta,14124,21919
5415,Cordi,6466,12888
5416,Wendi,10068,16947
5417,Gwenneth,14272,15587
5418,Jessamyn,12544,14874
5419,Ada,6163,19302
5420,Kassey,12513,20635
5421,Ursulina,11765,10193
5422,Hallie,12092,18620
5423,Thalia,13711,19533
5424,Lucille,7104,15739
5425,Bernie,6958,19112
5426,Dianemarie,10055,17944
5427,Petronia,8219,18756
5428,Pamella,6571,19567
5429,Keelia,12823,13306
5430,Petronia,7738,21217
5431,Edyth,11510,19646
5432,Coral,9449,13835
5433,Hildegaard,13356,11091
5434,Agnese,12031,19711
5435,Carol-Jean,14155,21406
5436,Magdalena,9160,15513
5437,Candy,13995,14510
5438,Courtnay,7755,17892
5439,Patricia,11620,20929
5440,Mireielle,6566,20474
5441,Dawn,6455,18733
5442,Nicoli,8461,17225
5443,Claresta,11447,21421
5444,Gwenneth,10271,10444
5445,Sara-Ann,7952,15564
5446,Fredericka,6928,12484
5447,Nadine,14153,13340
5448,Daphne,8615,13114
5449,Jere,13929,15446
5450,Kaja,11571,12826
5451,Lusa,10523,10701
5452,Hildegaard,7457,12965
5453,Loree,7864,12255
5454,Sharai,11098,12530
5455,Sarette,12224,16473
5456,Romona,9999,15108
5457,Alejandra,10785,13184
5458,Bobbi,14874,21466
5459,Julieta,11108,13228
5460,Shauna,10429,10647
5461,Kamilah,11711,14595
5462,Celestyna,13883,20563
5463,Misha,11620,11460
5464,June,9737,15105
5465,Sonni,9401,13462
5466,Max,6760,15899
5467,Regina,11548,10037
5468,Mallory,11521,11634
5469,Jaime,6754,19244
5470,Danny,9950,12216
5471,Daphne,7247,10223
5472,Nelle,10674,20061
5473,Adele,9373,19746
5474,Andeee,7062,15898
5475,Merle,14153,20657
5476,Merle,10262,21551
5477,Karolina,8904,14257
5478,Sara-Ann,8932,11140
5479,Laure,13152,13236
5480,Daphne,12536,14348
5481,Jenilee,6714,15624
5482,Elbertina,11363,15139
5483,Jeanna,14450,21968
5484,Reeba,12409,16854
5485,Marnia,12519,16438
5486,Jacquetta,12817,13242
5487,Joelly,10204,14129
5488,Dennie,9468,13134
5489,Lanae,9717,15030
5490,Leona,6583,20370
5491,Wanda,13560,10020
5492,Shaylyn,14291,17999
5493,Collen,14670,18557
5494,Tami,13291,13126
5495,Dorene,10893,19963
5496,Ardeen,9846,13660
5497,Nickie,6002,21561
5498,Emma,13441,17756
5499,Zaria,8892,14244
5500,Deloria,12269,19404
5501,Jacquetta,10781,21212
5502,Alie,9904,12285
5503,Renae,11261,12814
5504,Joy,8275,20656
5505,Rebeca,11782,11586
5506,Emelina,10108,20368
5507,Bettine,10337,17580
5508,Elmira,12713,20183
5509,Jan,13141,16974
5510,Maisey,10375,12812
5511,Shaine,13784,12965
5512,Sashenka,10332,19511
5513,Celene,7071,15115
5514,Tani,12292,21745
5515,Ariela,8188,11334
5516,Dorothy,9324,21038
5517,Estell,9829,13118
5518,Micheline,9017,19740
5519,Myrtice,9246,13258
5520,Winny,10856,15182
5521,Max,6438,21166
5522,Sibella,10989,18148
5523,Larine,10481,11318
5524,Ellette,11880,19839
5525,Nannie,14559,21305
5526,Marnia,7454,10442
5527,Nessie,12741,12561
5528,Correy,10713,19104
5529,Agathe,6409,21859
5530,Renae,6156,13391
5531,Verla,8624,20483
5532,Wilma,12693,17577
5533,Aubrie,13060,15455
5534,Sharlene,14088,15026
5535,Adore,10079,15635
5536,Jobi,7839,20569
5537,Eugine,14838,17819
5538,Claresta,6205,20809
5539,Lorne,8675,11536
5540,Mamie,11472,16891
5541,Imojean,11372,19768
5542,Ardys,8688,21188
5543,Rosene,9859,15006
5544,Charmaine,12784,11031
5545,Wendi,14533,10837
5546,Kathi,12114,17730
5547,Jenda,12392,17104
5548,Etta,8928,18988
5549,Reeba,10470,11989
5550,Lory,11298,18588
5551,Marjie,13369,15477
5552,Kimberley,8508,21836
5553,Krystle,6580,12375
5554,Devina,14017,12726
5555,Berta,11995,16830
5556,Dione,10107,19128
5557,Cam,6296,18411
5558,Frank,11118,10916
5559,Eugine,6732,20185
5560,Maridel,11131,19339
5561,Perry,7594,18405
5562,Jacquetta,13803,11309
5563,Brietta,8188,12929
5564,Gertrud,12538,11018
5565,Georgetta,9013,14893
5566,Dominga,10003,17594
5567,Siana,12368,11917
5568,Arabel,13815,16436
5569,Rosene,13733,11899
5570,Gilligan,10145,16047
5571,Clo,7302,11692
5572,Rori,9085,15198
5573,Konstance,14530,17453
5574,Cissiee,6529,11670
5575,Gertrud,10202,13139
5576,Cristine,6512,15281
5577,Deirdre,11117,20815
5578,Sallie,14271,14876
5579,Janis,9312,18603
5580,Joceline,12613,17199
5581,Viviene,6935,15504
5582,Arabel,10254,15331
5583,Renae,11487,12208
5584,Barbi,9193,13974
5585,Corly,9454,12909
5586,Kristan,12063,21191
5587,Zondra,12809,18652
5588,Hildegaard,14933,16188
5589,Camile,12739,17146
5590,Concettina,14254,17625
5591,Melisent,10546,19900
5592,Teddie,10928,12159
5593,Kate,7102,16541
5594,Lita,13595,11447
5595,Deane,9038,19185
5596,Ruthe,9202,20684
5597,Ashlee,12905,11165
5598,Demetris,12487,12350
5599,Emilia,11033,10238
5600,Raquela,8024,14108
5601,Ira,7844,14429
5602,Hollie,10219,19643
5603,Amara,8369,13374
5604,Myrtice,12224,20648
5605,Karina,14198,12280
5606,Edith,7467,17398
5607,Nita,9481,16072
5608,Dorothy,9550,10082
5609,Kassey,7961,14086
5610,Wileen,7751,19080
5611,Flo,13051,17512
5612,Lanna,11397,12881
5613,Karlee,12849,10592
5614,Valeda,6759,21947
5615,Lynnea,7107,11660
5616,Annaliese,10619,18356
5617,Aaren,8029,11353
5618,Wendi,7947,12830
5619,Flory,10630,16191
5620,Carilyn,7119,21292
5621,Aaren,14518,18907
5622,Lita,11576,16614
5623,Aimil,11304,16618
5624,Lily,12411,11783
5625,Chickie,14974,19272
5626,Chickie,6025,20930
5627,Bettine,13550,18011
5628,Agnese,10502,20618
5629,Bernie,14496,17191
5630,Glynnis,13480,15869
5631,Sarette,12163,20737
5632,Kerrin,14843,15150
5633,Edyth,8783,21013
5634,Vivia,11261,14330
5635,Melanie,13787,14785
5636,Clarice,14237,20078
5637,Berta,10994,17690
5638,Lenna,14762,16139
5639,Jany,10695,17522
5640,Carolina,12831,11298
5641,Dania,13867,13719
5642,Karena,14380,17399
5643,Pierette,8438,17429
5644,Mara,10051,10341
5645,Fidelia,12982,14031
5646,Carol-Jean,9307,21066
5647,Kerrin,11931,10844
5648,Zsa Zsa,10832,15468
5649,Deedee,12499,15598
5650,Chastity,6537,13187
5651,Latisha,12330,11024
5652,Lory,14404,16127
5653,Brandise,10924,10023
5654,Teddie,13333,19641
5655,Aeriela,13355,17579
5656,Ketti,7103,19292
5657,Sam,10733,10595
5658,Kate,10292,21294
5659,Binny,10611,15006
5660,Gerrie,14116,14587
5661,Bettine,9096,17278
5662,Merry,9639,10514
5663,Ira,13838,18546
5664,Annabela,7831,18576
5665,Barbi,12070,17098
5666,Devina,6942,18870
5667,Cathie,12272,20978
5668,Doro,12371,14566
5669,Mignon,7817,21207
5670,Ida,8240,19816
5671,Rayna,11916,18547
5672,Madeleine,12314,17926
5673,Charmaine,6442,21290
5674,Helena,12300,15130
5675,Lucille,13674,14429
5676,Darlleen,8675,13278
5677,Luci,9530,15799
5678,Suzette,10156,13589
5679,Gretal,12964,13239
5680,Vivia,14996,12190
5681,Rubie,6776,17900
5682,Magdalena,6425,21265
5683,Yvonne,14833,21955
5684,Flory,13165,13583
5685,Teddie,10239,16087
5686,Lynnea,7183,11888
5687,Wynne,12569,12135
5688,Emylee,7700,20926
5689,Angelique,8018,11525
5690,Judy,8568,17242
5691,Malina,9341,19802
5692,Valera,13268,19651
5693,Di,12677,15990
5694,Genevra,11371,16649
5695,Liana,8722,16443
5696,Ayn,6523,16505
5697,Di,13071,10983
5698,Esmeralda,7911,15059
5699,Roberta,13962,19895
5700,Jordan,9711,13137
5701,Ekaterina,6499,14590
5702,Sean,12463,17497
5703,Barbara,12791,15673
5704,Ashlee,13586,19765
5705,Joeann,14758,18943
5706,Perry,8203,14288
5707,Audrie,12822,20503
5708,Penelopa,12649,19371
5709,Latisha,11719,15750
5710,Vinita,10346,11518
5711,Gloria,14512,16914
5712,Susan,14338,19826
5713,Robbi,10537,14399
5714,Therine,13822,11457
5715,Aryn,12197,10882
5716,Shel,12803,19385
5717,Laurene,7155,13111
5718,Orelia,13414,11586
5719,Lenna,11103,16369
5720,Desirae,11969,17272
5721,Gerianna,8514,11522
5722,Zaria,11892,10337
5723,Delilah,6323,12466
5724,Ketti,14693,18882
5725,Corene,12533,21618
5726,Estell,8876,18060
5727,Bertine,12921,10075
5728,Lilith,7793,18839
5729,Melanie,14892,15778
5730,Carree,13438,11761
5731,Lorne,6279,19509
5732,Melisent,10345,16689
5733,Doro,6307,17839
5734,Joy,9076,20655
5735,Shaylyn,8040,21611
5736,Mellicent,8860,11320
5737,Janis,14347,17266
5738,Minne,10248,16495
5739,Abbie,8794,14984
5740,Rebeca,12775,11016
5741,Brana,10245,21307
5742,Elena,13573,19245
5743,Celene,10738,21975
5744,Olivette,10467,18838
5745,Olwen,6646,10435
5746,Atlanta,9785,21789
5747,Selia,9418,17841
5748,Allis,11476,17434
5749,Concettina,10131,11303
5750,Olivette,11722,12321
5751,Helsa,7810,10337
5752,Natka,12863,15259
5753,Bertine,9419,19773
5754,Ruthe,7726,19768
5755,Alex,12226,17855
5756,Tani,10145,19151
5757,Mahalia,12011,11483
5758,Lita,8083,11028
5759,Inga,14094,18559
5760,Demetris,14067,15195
5761,Tiffie,8959,17129
5762,Gwyneth,13492,18873
5763,Sidoney,9175,11854
5764,Cyb,13451,11772
5765,Neila,6611,15616
5766,Betta,10654,21049
5767,Nanete,13197,17471
5768,Penelopa,6895,19711
5769,Trudie,13705,21422
5770,Asia,7887,14057
5771,Alameda,11959,12789
5772,Andree,14507,19416
5773,Cherrita,6719,18318
5774,Frances,13370,12683
5775,Gusty,6700,10420
5776,Jolyn,7436,19954
5777,Maurene,6239,20802
5778,Myriam,12570,11922
5779,Blondelle,11574,17584
5780,Sibella,12695,14037
5781,Kate,14742,12635
5782,Dacia,12659,11724
5783,Tamqrah,6676,19696
5784,Margette,9718,21204
5785,Emilia,10720,15106
5786,Max,12973,17018
5787,Cordi,6688,17621
5788,Elvira,6918,11821
5789,Margette,6899,15836
5790,Ayn,8107,14922
5791,Merrie,7618,13567
5792,Giustina,8729,21371
5793,Correy,9522,12281
5794,Lenna,10998,20220
5795,Heddie,6411,16020
5796,Lyssa,9864,15453
5797,Lynnea,7940,21654
5798,Jaclyn,8974,10534
5799,Merci,7799,16236
5800,Sheree,14631,21797
5801,Agathe,6501,17384
5802,Alie,12574,13668
5803,Berta,7354,17110
5804,Max,10326,21846
5805,Aigneis,12148,10958
5806,Kathi,10498,18303
5807,Rayna,10046,21418
5808,Elise,14944,16425
5809,Ninnetta,13200,14074
5810,Sybille,12340,13801
5811,Madeleine,10904,21150
5812,Siana,7015,10015
5813,Ashlee,7936,16704
5814,Katleen,11158,16764
5815,Glynnis,6350,21495
5816,Kate,10215,19317
5817,Lila,10197,21528
5818,Kate,8417,21409
5819,Caressa,8123,16673
5820,Codie,10901,10954
5821,Cathie,12234,18253
5822,Luci,10205,15855
5823,Tami,14968,16034
5824,Estell,13316,12944
5825,Hallie,13114,10673
5826,Paule,10288,13412
5827,Lenna,10802,19431
5828,Peri,6912,11791
5829,Abbie,7823,11042
5830,Jsandye,12874,13793
5831,Consuela,14588,16320
5832,Ira,6468,20457
5833,Leeanne,7437,21741
5834,Marika,14763,10605
5835,Helsa,7189,15010
5836,Kaja,6624,16059
5837,Gratia,11602,11101
5838,Collen,14131,19330
5839,Britte,9694,15195
5840,Harrietta,8201,21676
5841,Gabriellia,12920,16104
5842,Hallie,9304,10812
5843,Rozele,10415,20953
5844,Marnia,14127,20336
5845,Perry,14872,16208
5846,Consuela,8134,14256
5847,Therine,6465,10720
5848,Marinna,8076,14694
5849,Fina,10981,20844
5850,Isa,8309,13923
5851,Sophia,7173,19698
5852,Miquela,9507,17677
5853,Barbi,13691,19874
5854,Minne,8205,21093
5855,Gilligan,12984,14285
5856,Shel,8719,14220
5857,Vivia,6973,10556
5858,Candy,11814,20949
5859,Lindie,6467,21204
5860,Stephanie,9103,15212
5861,Sabina,10146,19265
5862,Etta,13936,14121
5863,Christian,8882,18185
5864,Mara,13573,17340
5865,Fanchon,6844,18491
5866,Celestyna,14082,19212
5867,Giustina,14409,20488
5868,Nananne,12112,21145
5869,Dode,8783,10779
5870,Millie,10488,14185
5871,Petronia,8911,18899
5872,Lulita,14180,14652
5873,June,13840,21700
5874,Molli,11095,10942
5875,Vere,10465,16073
5876,Fred,7959,15130
5877,Mallory,7093,13344
5878,Asia,13498,12716
5879,Leeanne,9737,12288
5880,Inga,14824,15778
5881,Maye,8907,18935
5882,Jaime,7000,13356
5883,Layla,12454,16495
5884,Briney,9658,18673
5885,Ekaterina,12404,15699
5886,Rivalee,7244,19808
5887,Wilma,11626,17667
5888,Lynde,13574,14176
5889,Violet,7397,18233
5890,Arlena,11892,17332
5891,Kathy,12742,20847
5892,Mahalia,9293,17960
5893,Maisey,9540,13228
5894,Miquela,9311,15284
5895,Dorice,11700,13868
5896,Stacey,7546,21482
5897,Siana,12121,15372
5898,Wilma,11728,13270
5899,Anallese,6899,16149
5900,Annora,10737,16432
5901,Jerry,6291,19980
5902,Meghann,6475,18329
5903,Letizia,8971,11298
5904,Joelly,13853,20654
5905,Lindie,12320,19607
5906,Vinita,13789,14497
5907,Isa,10297,11826
5908,Janenna,7570,14324
5909,Caressa,8957,21822
5910,Florencia,11479,18636
5911,Coral,8614,17898
5912,Sharai,6983,11102
5913,Riannon,12525,11207
5914,Jeanna,9111,12114
5915,Jan,10847,20006
5916,Etta,8680,14082
5917,Netty,14580,15064
5918,Gisela,10580,20265
5919,Annabela,8832,11798
5920,Sharai,8281,20049
5921,Mureil,9874,20449
5922,Lisette,12551,17406
5923,Lacie,12756,17402
5924,Benita,6774,11578
5925,Rosabelle,13686,19554
5926,Rivalee,6811,16138
5927,Deedee,13560,20279
5928,Shirlee,7953,17678
5929,Roxane,14236,10683
5930,Karina,9545,15722
5931,Tera,13808,18655
5932,Dale,11103,14331
5933,Charmaine,11272,11640
5934,Karolina,10088,19827
5935,Mariele,11302,21253
5936,Calla,9376,16987
5937,Katleen,6001,14447
5938,Harmonia,8271,16009
5939,Gilda,11786,14091
5940,Rosabelle,9471,14825
5941,Lorenza,6938,11299
5942,Rozele,8610,20730
5943,Sean,12626,10669
5944,Kaia,9674,14578
5945,Lorenza,13728,16777
5946,Konstance,6495,16878
5947,Ermengarde,10900,15812
5948,Aubrie,12610,10932
5949,Annice,11312,19396
5950,Hettie,8138,15535
5951,Gilligan,8144,19287
5952,Corly,11785,21588
5953,Shaine,11383,17601
5954,Sadie,14799,12777
5955,Dania,7005,21135
5956,Georgetta,14802,11516
5957,Berta,9637,12462
5958,Kaia,9086,11332
5959,Renie,9899,20492
5960,Brooks,10897,21542
5961,Chrystel,9169,19083
5962,Shel,13390,12706
5963,Sam,8411,15002
5964,Nicoli,13618,21238
5965,Lita,8859,13844
5966,Jaime,14857,16054
5967,Kayla,6528,13905
5968,Kore,9043,19896
5969,Charissa,8667,13593
5970,Addia,14949,14315
5971,Deirdre,13846,16669
5972,Antonietta,9337,15716
5973,Cristine,7822,14838
5974,Ileana,7316,14446
5975,Chastity,10661,20084
5976,Elvira,9173,13119
5977,Marleah,10177,14384
5978,Damaris,10051,14509
5979,Silvana,7107,12292
5980,Emylee,12540,20752
5981,Jaclyn,8715,12957
5982,Minda,10709,13212
5983,Brynna,11340,21394
5984,Nikki,13357,15192
5985,Edith,10995,16219
5986,Cordi,11384,10119
5987,Constance,7420,17515
5988,Estell,9647,17391
5989,Fernande,12284,19774
5990,Rochette,6688,11476
5991,Kore,9758,16023
5992,Addia,14770,10113
5993,Meg,7608,13448
5994,Hayley,12155,18329
5995,Stephanie,8291,11693
5996,Micheline,11064,21076
5997,Valeda,8659,21578
5998,Latisha,7771,15664
5999,Emma,9916,20039
6000,Shell,10416,21057
6001,Shandie,13583,20547
6002,Michaelina,13448,10676
6003,Mara,13471,18365
6004,Julieta,14330,15077
6005,Gaylene,12868,18044
6006,Aubrie,14464,10590
6007,Andeee,10956,14158
6008,Maryellen,9819,12598
6009,Dawn,12468,19449
6010,Ardenia,10867,17032
6011,Gaylene,14330,10092
6012,Steffane,7349,16167
6013,Marinna,14920,10141
6014,Gloria,13326,16605
6015,Fanchon,7457,15182
6016,Fernande,11255,14494
6017,Arabel,9866,10603
6018,Bobbi,9889,13135
6019,Elmira,6776,14919
6020,Gerrie,12680,17503
6021,Anestassia,14111,15626
6022,Angela,11837,14558
6023,Dale,13953,16809
6024,Marline,8789,13263
6025,Halette,10829,10653
6026,Lizzie,14628,13651
6027,Willetta,10793,14790
6028,Shirlee,14263,11900
6029,Jean,11893,21345
6030,Ann-Marie,8974,12394
6031,Abbie,14581,10172
6032,Kristan,14082,13636
6033,Cam,11623,10277
6034,Mariann,8983,12581
6035,Maisey,13415,10808
6036,Elie,11631,15783
6037,Farrah,8855,20774
6038,Hope,7780,18503
6039,Carol-Jean,13599,16588
6040,Leia,6884,14086
6041,Lanna,11674,11099
6042,Ileana,7252,20112
6043,Pamella,8298,16967
6044,Konstance,11615,19078
6045,Genovera,10710,19103
6046,Myrtice,9098,11820
6047,Di,9806,16614
6048,Kalina,7314,22000
6049,Alameda,6637,17559
6050,Nannie,11315,11541
6051,Benita,10898,11503
6052,Myriam,11628,15973
6053,Therine,8241,16395
6054,Marita,11582,19219
6055,Christal,9973,10695
6056,Liana,12926,16306
6057,Ninnetta,8094,15168
6058,Cathyleen,9026,10130
6059,Bill,10554,12301
6060,Alisha,8484,19202
6061,Bernie,6053,17634
6062,Cissiee,11417,13990
6063,Hollie,6657,21355
6064,Maisey,6050,20470
6065,Frances,12664,11305
6066,Jaime,12001,21373
6067,Kimmy,6531,20537
6068,Kenna,8343,16113
